时间,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌(元),涨跌幅(%),成交量(手),成交金额(元),换手率(%)
2010/12/21,12557.55,12586.14,12872.45,12524.78,12872.45,314.8997,2.5077,13921297.78,24460139711,1.8492
2010/12/22,12872.45,12898.69,12975.63,12712.06,12766.95,-105.4938,-0.8195,11640714.06,20698055438,1.5463
2010/12/23,12766.95,12760.76,12843.04,12628.72,12644.58,-122.3778,-0.9586,8995964.72,17615454781,1.1963
2010/12/24,12644.58,12592.15,12688.44,12471.73,12556.85,-87.7299,-0.6938,8059478.81,14671211344,1.0718
2010/12/27,12556.85,12575.43,12808.83,12272.24,12303.19,-253.6569,-2.0201,10252588.35,19103016593,1.3259
2010/12/28,12303.19,12235.68,12288.17,12017.56,12063.8,-239.3862,-1.9457,8019255.22,15682356729,1.037
2010/12/29,12063.8,12080.09,12125.39,11963.72,12114.56,50.7627,0.4208,6624168.79,12554308819,0.8566
2010/12/30,12114.56,12111.88,12211.07,11971.75,12138.9,24.3307,0.2008,7402691.55,14016546491,0.9573
2010/12/31,12138.9,12171.49,12476.51,12159.14,12458.55,319.6568,2.6333,9173828.71,19373524917,1.1815
2011/1/4,12458.55,12578.45,12743.48,12536.66,12714.51,255.9626,2.0545,13651807.23,28305261908,1.7145
2011/1/5,12714.51,12634.71,12741.47,12567.05,12647.63,-66.8852,-0.5261,11350325.9,23630775500,1.4633
2011/1/6,12647.63,12683.75,12790.93,12567.67,12599.66,-47.9735,-0.3793,8051834.83,16853004989,1.0381
2011/1/7,12599.66,12587.49,12783.68,12502.17,12573.94,-25.7192,-0.2041,11402009.84,20437785612,1.3921
2011/1/10,12573.94,12577.09,12644.32,12292.11,12331.16,-242.7789,-1.9308,8218002.37,15314503938,1.0033
2011/1/11,12331.16,12275.9,12419.3,12212.6,12385.17,54.0144,0.438,7651427.12,14085578154,0.9342
2011/1/12,12385.17,12435.72,12518.44,12251.41,12409.98,24.8057,0.2003,8447305.89,13982653934,1.0313
2011/1/13,12409.98,12457.77,12486.23,12358.45,12423.34,13.3655,0.1077,6166155.92,12012897852,0.7529
2011/1/14,12423.34,12390.66,12390.66,12212.5,12294.17,-129.1787,-1.0398,6530025.04,12420898981,0.7974
2011/1/17,12294.17,12159.95,12229.56,11712.68,11734.62,-559.5402,-4.5513,8649632.97,15639883478,1.0562
2011/1/18,11734.62,11699.51,11797.22,11624.34,11771.59,36.9634,0.315,5821435.73,10893444331,0.7108
2011/1/19,11771.59,11785.5,12076.97,11730.74,12066.55,294.9593,2.5057,6897610.51,13486111352,0.8423
2011/1/20,12066.55,12034.62,12034.62,11566.07,11566.74,-499.8067,-4.1421,6937381.3,12527971244,0.8471
2011/1/21,11566.74,11534.2,11860.61,11491.94,11639.96,73.219,0.633,7204865.34,12994466314,0.8798
2011/1/24,11639.96,11661.76,11689.28,11419.36,11488.92,-151.042,-1.2976,5881967.33,11136489684,0.7182
2011/1/25,11488.92,11465.53,11523.79,11377.34,11446.37,-42.5455,-0.3703,4896764.49,8277336778,0.5979
2011/1/26,11446.37,11459.02,11633.1,11459.02,11599.67,153.2988,1.3393,4365112.2,7583869047,0.533
2011/1/27,11599.67,11481.78,11832.54,11392.94,11795.33,195.6592,1.6868,8703724.06,14721409084,1.0628
2011/1/28,11795.33,11789.64,11935.04,11768.81,11894.23,98.8968,0.8384,7593941.51,13075539786,0.9273
2011/1/31,11894.23,11884.34,12020.51,11820.2,11994.68,100.4572,0.8446,6198941.38,11339031276,0.7569
2011/2/1,11994.68,12044.41,12052.39,11928.01,11991.51,-3.1715,-0.0264,5213251.33,9409322777,0.6366
2011/2/9,11991.51,11903.65,12041.96,11774.3,11807.93,-183.5853,-1.531,6617628.08,12650337293,0.8081
2011/2/10,11807.93,11775.1,12177.44,11764.23,12170.51,362.5848,3.0707,8233035.9,15640027815,1.0053
2011/2/11,12170.51,12162.32,12376.03,12127.74,12292.49,121.9791,1.0023,9986771.1,18464421188,1.2195
2011/2/14,12292.49,12318.31,12766.05,12318.31,12737.8,445.3135,3.6226,15388758.62,29453486812,1.8621
2011/2/15,12737.8,12767.79,12865.47,12707.21,12711.58,-26.2299,-0.2059,11773934.66,23417744743,1.4247
2011/2/16,12711.58,12675.87,12884.87,12617.1,12884.87,173.295,1.3633,11957965.49,23337513261,1.447
2011/2/17,12884.87,12907.69,12936.74,12664.85,12788.34,-96.5349,-0.7492,11197085.38,21691735636,1.3549
2011/2/18,12788.34,12750.27,12751.15,12586.39,12613.11,-175.2224,-1.3702,9283726.61,18600862807,1.1234
2011/2/21,12613.11,12526.25,12872.95,12518.61,12872.47,259.354,2.0562,10189762.05,19587187440,1.233
2011/2/22,12872.47,12917.36,12918.42,12465.42,12473.33,-399.1351,-3.1007,12967420.43,24796623243,1.5691
2011/2/23,12473.33,12436.63,12554.98,12396.05,12492.71,19.3738,0.1553,7294567.35,14145461265,0.8827
2011/2/24,12492.71,12476.04,12601.43,12387.76,12578.43,85.7206,0.6862,7649564.27,14178773155,0.9257
2011/2/25,12578.43,12585.82,12735.15,12464.4,12633.88,55.4532,0.4409,8050942.79,14919945430,0.9742
2011/2/28,12633.88,12658.19,12907.68,12562.95,12902.44,268.5561,2.1257,10923431.73,21058895164,1.3218
2011/3/1,12902.44,12911.07,13023.02,12866.82,12948.72,46.2833,0.3587,13163167.17,23911965238,1.5928
2011/3/2,12948.72,12878.43,12912.72,12683.98,12880.27,-68.4526,-0.5286,10144417.8,18960948933,1.2275
2011/3/3,12880.27,12889.23,12966.85,12698.16,12698.16,-182.1051,-1.4138,11355926.35,21514977987,1.3741
2011/3/4,12698.16,12714.24,12908.49,12669.52,12893.84,195.6819,1.541,10180203.12,17524138413,1.2264
2011/3/7,12893.84,12961.42,13163.21,12961.42,13140.88,247.0401,1.916,15598980.07,30744163555,1.8792
2011/3/8,13140.88,13146.68,13154.91,13041.21,13144.18,3.3,0.0251,11380324.47,21883008046,1.371
2011/3/9,13144.18,13171.05,13233.02,13102.19,13158.22,14.0323,0.1068,10829280.04,20491103096,1.3046
2011/3/10,13158.22,13115.17,13115.17,12994.26,13004.86,-153.3602,-1.1655,10467184.41,21286122359,1.261
2011/3/11,13004.86,12928.25,13038.99,12821.07,12848.02,-156.8356,-1.206,8765625.2,16992182004,1.056
2011/3/14,12848.02,12814.1,12958.29,12776.91,12958.29,110.273,0.8583,7944763.72,15664527002,0.9571
2011/3/15,12958.29,12905.99,12905.99,12447.71,12705.32,-252.9703,-1.9522,11610246.19,21803828532,1.3987
2011/3/16,12705.32,12699.4,12876.12,12668.24,12865.75,160.4321,1.2627,10423423.73,19159120583,1.2557
2011/3/17,12865.75,12741.81,12851.92,12612.77,12650.67,-215.0803,-1.6717,9259340.63,17448411563,1.1155
2011/3/18,12650.67,12796.41,12839.3,12675.49,12721.99,71.3174,0.5637,7443404.62,13800765981,0.8967
2011/3/21,12721.99,12745.38,12806.74,12594.13,12643.73,-78.2594,-0.6152,7332445.19,13792721048,0.8735
2011/3/22,12643.73,12679.81,12706.88,12471.39,12667.26,23.5315,0.1861,6633771.01,13023042003,0.7902
2011/3/23,12667.26,12670.26,12853.15,12648.73,12845.53,178.2657,1.4073,9085350.99,15743322687,1.0807
2011/3/24,12845.53,12878.07,12893.36,12768.94,12771.46,-74.0735,-0.5766,7177937.74,13117310384,0.8538
2011/3/25,12771.46,12797.97,12980.31,12780.53,12942.07,170.6154,1.3359,10578556.51,19359297745,1.2583
2011/3/28,12942.07,13020.21,13075.23,12858.45,12875.52,-66.5532,-0.5142,12819994.59,24888833170,1.5233
2011/3/29,12875.52,12848.74,12895.39,12670.69,12677.61,-197.9094,-1.5371,11467124.81,19327278212,1.3625
2011/3/30,12677.61,12677.99,12774.42,12565.14,12661.22,-16.3915,-0.1293,8564183.6,15121565819,1.0176
2011/3/31,12661.22,12665.86,12707.98,12501.24,12562.9,-98.3156,-0.7765,6905238.51,13614955047,0.8205
2011/4/1,12562.9,12559.78,12699.42,12498.83,12699.42,136.5159,1.0867,7109045.12,12755426592,0.8447
2011/4/6,12699.42,12648.91,12765.76,12568.84,12740.87,41.4531,0.3264,13940161.19,25242361649,1.6564
2011/4/7,12740.87,12749.53,12908.7,12715.79,12890.66,149.7848,1.1756,13983552.98,23428063304,1.6615
2011/4/8,12890.66,12881.25,13039.73,12839.71,13036.23,145.5774,1.1293,11191088.01,22652473964,1.3297
2011/4/11,13036.23,13075.69,13142.43,12918.93,12925.05,-111.1862,-0.8529,17619728.33,28286654228,2.0936
2011/4/12,12925.05,12906.61,13042.25,12839.53,12902.22,-22.8225,-0.1766,17278941.48,22927159593,2.0531
2011/4/13,12902.22,12848.16,13102.08,12772.32,13102.08,199.8597,1.549,14284355.03,21468635058,1.6973
2011/4/14,13102.08,13119.48,13119.48,12964.28,12991.93,-110.1582,-0.8408,13500736.32,20396825429,1.5845
2011/4/15,12991.93,12948.82,13054.81,12825.46,12965.75,-26.1787,-0.2015,13009220.37,19131618271,1.5268
2011/4/18,12965.75,12912.98,13045.82,12881.59,13001.33,35.5844,0.2744,14118286.59,19726851316,1.657
2011/4/19,13001.33,12876.2,12909.19,12727.31,12799.24,-202.0893,-1.5544,13990891.22,19791879595,1.642
2011/4/20,12799.24,12779.02,12849.65,12720.52,12753.85,-45.3954,-0.3547,10755360.55,16366961039,1.2623
2011/4/21,12753.85,12795.79,12864.72,12760.74,12798.75,44.9051,0.3521,11409593.33,18711061363,1.3391
2011/4/22,12798.75,12796.33,12819.96,12687.62,12708.42,-90.331,-0.7058,9478475.52,14022144853,1.1124
2011/4/25,12708.42,12664.45,12664.45,12487.53,12508.01,-200.4108,-1.577,10736034.68,18898747409,1.26
2011/4/26,12508.01,12486.82,12548.17,12361.86,12448.48,-59.5247,-0.4759,7845727.77,12836706755,0.9208
2011/4/27,12448.48,12502.96,12573.3,12280.08,12358.88,-89.6026,-0.7198,7771848.22,13363560750,0.9121
2011/4/28,12358.88,12398.69,12447.75,12148.17,12149.25,-209.6351,-1.6962,8683920.13,13853899535,1.0192
2011/4/29,12149.25,12148.93,12312.99,12138.85,12312.99,163.7439,1.3478,6664508.89,10657628326,0.7822
2011/5/3,12312.99,12314.7,12423.46,12199.58,12423.46,110.4714,0.8972,7053230.92,10959134610,0.8278
2011/5/4,12423.46,12365.24,12365.24,12014.42,12070.41,-353.0572,-2.8419,8083375.09,13998131774,0.9487
2011/5/5,12070.41,12017.28,12133.14,12005.44,12085.99,15.5884,0.1291,7440791.61,11440447849,0.865
2011/5/6,12085.99,11958.04,12150.24,11896.98,12067.61,-18.3838,-0.1521,7052325.25,12268439682,0.8153
2011/5/9,12067.61,12074.14,12214.18,12074.14,12125.01,57.4039,0.4757,5559231.59,9495581979,0.6427
2011/5/10,12125.01,12146.33,12216.94,12102.79,12216.94,91.9269,0.7582,4903011.96,8387636734,0.5669
2011/5/11,12216.94,12229.31,12282.88,12117.67,12202.62,-14.32,-0.1172,5594933.29,9240994724,0.6468
2011/5/12,12202.62,12114.45,12249.34,12072.21,12072.21,-130.4118,-1.0687,6688418.07,10844650861,0.7733
2011/5/13,12072.21,12092.16,12164.13,11958.58,12156.61,84.3962,0.6991,5827776.29,9745559828,0.6738
2011/5/16,12156.61,12110.97,12215.97,12046.54,12051.24,-105.3635,-0.8667,5669075.76,8736875997,0.6554
2011/5/17,12051.24,12031.84,12212.15,11983.88,12128.5,77.2584,0.6411,6438788.33,10844654306,0.7444
2011/5/18,12128.5,12100.89,12262.47,12091.58,12230.69,102.1898,0.8426,4932388,8370107507,0.5702
2011/5/19,12230.69,12270.25,12341.93,12153.41,12158.11,-72.5777,-0.5934,5312380.98,8964935012,0.6055
2011/5/20,12158.11,12167.8,12221.81,12130.15,12161.03,2.914,0.024,4083220.17,7015012983,0.4654
2011/5/23,12161.03,12148.59,12148.59,11742.19,11742.19,-418.8399,-3.4441,6370786.03,10102589617,0.7262
2011/5/24,11742.19,11703.64,11768.78,11640.22,11749.92,7.7383,0.0659,4954079.19,8346108597,0.5647
2011/5/25,11749.92,11716.15,11795.73,11600.21,11615.42,-134.5081,-1.1448,4325289.49,6645753311,0.493
2011/5/26,11615.42,11695.49,11752.73,11530.7,11530.7,-84.7163,-0.7293,4033772.13,6844305640,0.4598
2011/5/27,11530.7,11537.04,11645.98,11483.56,11492.71,-37.9881,-0.3295,4795418.95,7825275735,0.5427
2011/5/30,11492.71,11456.31,11595.14,11405.06,11478.21,-14.506,-0.1262,4167754.01,7047017193,0.4717
2011/5/31,11478.21,11485.75,11665.14,11420.94,11665.14,186.935,1.6286,5603833.8,8171130101,0.6342
2011/6/1,11665.14,11566.43,11613.5,11366.12,11699.83,34.6891,0.2974,4990386,8297275514,0.5648
2011/6/2,11699.83,11566.43,11613.5,11366.12,11506.52,-193.3091,-1.6522,6254185,9176449885,0.7078
2011/6/3,11506.52,11492.33,11690.09,11487.3,11642.4,135.88,1.1809,4691026.02,7998357879,0.5309
2011/6/7,11642.4,11614,11756.9,11599.31,11741.26,98.858,0.8491,4537081.78,7645104429,0.5135
2011/6/8,11741.26,11726.33,11787.12,11581.64,11761.1,19.844,0.169,4873762.01,7376999751,0.5516
2011/6/9,11761.1,11725.21,11735.21,11508.39,11513.2,-247.9,-2.1078,4370927.13,6942367906,0.4941
2011/6/10,11513.2,11508.58,11596.58,11454.04,11593.38,80.176,0.6964,4909394.24,8089581911,0.555
2011/6/13,11593.38,11518.06,11558.66,11427.15,11521.98,-71.395,-0.6158,3903835.21,6632034918,0.4413
2011/6/14,11521.98,11501.22,11765.12,11495.11,11732.04,210.052,1.8231,6773321.53,10395323543,0.7657
2011/6/15,11732.04,11703.19,11794.54,11614.38,11615.97,-116.067,-0.9893,5783326.52,8878845614,0.6538
2011/6/16,11615.97,11516.65,11551.32,11417.58,11435.99,-179.982,-1.5494,4325635.97,7014990252,0.489
2011/6/17,11435.99,11451.76,11567,11409.16,11409.16,-26.83,-0.2346,5114827.29,8389678131,0.5782
2011/6/20,11409.16,11408.36,11446.76,11288.62,11328.67,-80.487,-0.7055,4952605.88,8195400030,0.5598
2011/6/21,11328.67,11360.93,11514.25,11360.93,11509.98,181.312,1.6005,5687672.5,9084396238,0.6423
2011/6/22,11509.98,11524.63,11598.75,11484.73,11543.65,33.672,0.2925,5211793.58,8176759476,0.5886
2011/6/23,11543.65,11511.91,11817.22,11474.98,11775.32,231.663,2.0068,6399188.1,10738604865,0.7227
2011/6/24,11775.32,11749.93,12092.23,11732.21,11996.08,220.763,1.8748,9712637.81,17923415552,1.0969
2011/6/27,11996.08,12005.06,12106.65,11947.49,12026.29,30.213,0.2519,8188842.3,13853231043,0.9248
2011/6/28,12026.29,12056.53,12067.09,11929,12047.09,20.797,0.1729,6103270.74,10435399270,0.6893
2011/6/29,12047.09,12048.86,12102.35,11911.83,11913.2,-133.889,-1.1114,5692484.29,9698464732,0.6429
2011/6/30,11913.2,11935.83,12157.56,11930.35,12110.93,197.73,1.6598,8285040.33,13235321251,0.9357
2011/7/1,12110.93,12148.97,12267.81,12087.92,12178.08,67.152,0.5545,8726566.62,14764276398,0.9264
2011/7/4,12178.08,12241.66,12475.39,12241.66,12441.17,263.085,2.1603,11558416.51,19467903862,1.3141
2011/7/5,12441.17,12432.97,12486.71,12382.82,12440.37,-0.798,-0.0064,9666573.95,15108044322,1.099
2011/7/6,12440.37,12420.63,12446.78,12311.15,12425.68,-14.69,-0.1181,7563775.23,13326709839,0.86
2011/7/7,12425.68,12440.86,12548.98,12375.23,12392.93,-32.753,-0.2636,8792818.51,15904109410,0.9945
2011/7/8,12392.93,12390.34,12478.84,12343.66,12404.34,11.414,0.0921,6435131.53,11509303374,0.7279
2011/7/11,12404.34,12357.58,12494.24,12302.24,12438.56,34.223,0.2759,6381515.44,11491462399,0.7218
2011/7/12,12438.56,12344.06,12381.11,12232.22,12268.19,-170.376,-1.3697,9363013.56,14957053589,1.059
2011/7/13,12268.19,12285.88,12491.38,12285.88,12479.15,210.966,1.7196,7548425.65,13214322382,0.8538
2011/7/14,12479.15,12515.69,12546.51,12355.22,12440.83,-38.325,-0.3071,8368004.73,15859987994,0.9465
2011/7/15,12440.83,12390.1,12511.39,12355.58,12506.94,66.107,0.5314,10676313.34,17512120771,1.1881
2011/7/18,12506.94,12511.69,12537.79,12461.06,12490.55,-16.386,-0.131,6918595.1,11944733547,0.7699
2011/7/19,12490.55,12429.23,12448.03,12358.55,12381.46,-109.087,-0.8734,6785705.93,12154411481,0.7552
2011/7/20,12381.46,12445.69,12470,12277.39,12393.99,12.525,0.1012,7485425.3,12634517149,0.833
2011/7/21,12393.99,12390,12425.49,12296.25,12301.41,-92.583,-0.747,6794587.72,12940069058,0.7556
2011/7/22,12301.41,12331.14,12432.03,12307.75,12352.5,51.097,0.4154,5568144.48,10909052455,0.6192
2011/7/25,12352.5,12258.12,12289.51,11919.85,11966.24,-386.258,-3.127,8601344.01,15664529357,0.9566
2011/7/26,11966.24,11951.94,12011.6,11909.7,12008.53,42.289,0.3534,5889387.64,10896289557,0.655
2011/7/27,12008.53,11922.66,12143.69,11885.9,12116.86,108.328,0.9021,6088838.04,11195215856,0.6771
2011/7/28,12116.86,12014.36,12093.97,11952.34,12085.92,-30.939,-0.2553,6406262.3,11451167616,0.7124
2011/7/29,12085.92,12069.96,12116.38,11915.22,11990.43,-95.494,-0.7901,5894932.38,10331306299,0.6556
2011/8/1,11990.43,11975.28,12074.95,11940.89,12002.42,11.988,0.1,4704374.16,8571425456,0.5232
2011/8/2,12002.42,11927.46,11932.04,11752.6,11932.04,-70.374,-0.5863,5790672.76,10031815906,0.644
2011/8/3,11932.04,11813.38,12011.86,11809.98,11922.37,-9.673,-0.0811,5916682.7,10139486711,0.658
2011/8/4,11922.37,11954.45,12047.87,11901.46,11934.41,12.045,0.101,4594686.43,8177162537,0.511
2011/8/5,11934.41,11585.94,11769.68,11547.15,11701.76,-232.651,-1.9494,7170454.76,12628016774,0.7974
2011/8/8,11701.76,11576.57,11693.98,11107.11,11312.63,-389.137,-3.3255,8714064.18,14586474393,0.9691
2011/8/9,11312.63,11007.55,11380.07,10926.47,11315.08,2.455,0.0217,9069856.69,14584805699,1.0087
2011/8/10,11315.08,11519.31,11574.75,11441.91,11449.58,134.501,1.1887,7896180.71,13365318906,0.8781
2011/8/11,11449.58,11260.42,11627.49,11260.42,11627.49,177.912,1.5539,8170993.16,14885271446,0.9077
2011/8/12,11627.49,11683.62,11738.87,11630.29,11651.29,23.796,0.2047,6677409.45,12084762109,0.7418
2011/8/15,11651.29,11686.43,11767.74,11611.23,11767.74,116.452,0.9995,6336918.3,10924846898,0.704
2011/8/16,11767.74,11782.13,11797.42,11628.35,11665.41,-102.33,-0.8696,5727338.46,10294263909,0.6362
2011/8/17,11665.41,11648.01,11726.16,11577.8,11598.28,-67.129,-0.5755,4556402.18,7307472472,0.5062
2011/8/18,11598.28,11597.12,11618.52,11399.67,11414.16,-184.124,-1.5875,4519287.13,7697112887,0.502
2011/8/19,11414.16,11218.66,11337.57,11191.55,11301.53,-112.627,-0.9867,5603057.58,9210092426,0.6224
2011/8/22,11301.53,11315.3,11377.45,11083.4,11112.64,-188.894,-1.6714,4880549.25,8512073839,0.5422
2011/8/23,11112.64,11146.64,11243.42,11120.59,11243.42,130.781,1.1769,3882109.59,6493158338,0.4313
2011/8/24,11243.42,11313.98,11369.98,11225.52,11238.95,-4.467,-0.0397,4328948.82,7598695993,0.4809
2011/8/25,11238.95,11268.8,11605.07,11229.4,11598.93,359.977,3.2029,8126984.54,12789387178,0.9028
2011/8/26,11598.93,11547.55,11599.88,11472.28,11568.17,-30.76,-0.2652,5128856.1,8538108125,0.5698
2011/8/29,11568.17,11464.88,11484.46,11356.57,11372.38,-195.788,-1.6925,5251508.46,8882149571,0.5834
2011/8/30,11372.38,11457.93,11573.28,11328.99,11344.45,-27.929,-0.2456,5303522.96,8864057461,0.5892
2011/8/31,11344.45,11371.25,11436.12,11306.28,11397.48,53.029,0.4674,4255601.28,7673235530,0.4728
2011/9/1,11397.48,11425.11,11491.35,11308.95,11352.86,-44.617,-0.3915,3727154.1,6582640726,0.414
2011/9/2,11352.86,11324.01,11353.97,11176.04,11228.3,-124.569,-1.0972,3321491.08,5436038036,0.3689
2011/9/5,11228.3,11129.37,11131.78,10954.9,10954.9,-273.396,-2.4349,4253421.42,6682639844,0.4724
2011/9/6,10954.9,10887.59,10966.73,10736.33,10778.43,-176.465,-1.6108,4331428.04,7285267446,0.4811
2011/9/7,10778.43,10852.09,11011.18,10810.91,11011.18,232.746,2.1594,4475738.27,6927810592,0.4971
2011/9/8,11011.18,11063.01,11069.41,10933.31,10933.31,-77.866,-0.7072,3571074.66,5702512914,0.3966
2011/9/9,10933.31,10990.51,11101.71,10850.5,10892.39,-40.921,-0.3743,3310925.78,5310544880,0.3678
2011/9/13,10892.39,10738.6,10806.37,10669.47,10775.3,-117.094,-1.075,3338050.3,5117689244,0.3708
2011/9/14,10775.3,10807.62,10847.19,10604.64,10822.4,47.104,0.4371,3581594.57,5735228441,0.3978
2011/9/15,10822.4,10839.58,10938.82,10813.2,10848.02,25.617,0.2367,4124574.34,6198681708,0.4581
2011/9/16,10848.02,10905.6,10955.63,10860.05,10878.23,30.208,0.2785,4111056.92,5909294965,0.4566
2011/9/19,10878.23,10815.8,10815.8,10646.49,10657.63,-220.603,-2.0279,4030347.02,5230675922,0.4477
2011/9/20,10657.63,10635.47,10740.94,10569.19,10679.3,21.674,0.2034,4044170.17,5152198264,0.4492
2011/9/21,10679.3,10683.29,11035.24,10639.42,10991.85,312.55,2.9267,7303919.59,10332463597,0.8113
2011/9/22,10991.85,10896.61,10941.8,10660.47,10660.47,-331.384,-3.0148,5856691.66,7773862842,0.6505
2011/9/23,10660.47,10466.04,10618.12,10392.91,10538.4,-122.068,-1.1451,5574760.5,8530945785,0.6192
2011/9/26,10538.4,10433.11,10602.09,10299.35,10328.47,-209.924,-1.992,4621840.77,6508803405,0.5134
2011/9/27,10328.47,10416.9,10513.94,10314.53,10448.66,120.188,1.1637,4643764.14,7057249052,0.5158
2011/9/28,10448.66,10522.36,10549.9,10327.53,10369.93,-78.729,-0.7535,4460349.46,6439441196,0.4954
2011/9/29,10369.93,10296.69,10411.7,10224.73,10287.9,-82.03,-0.791,4875669.39,6697786442,0.5416
2011/9/30,10287.9,10340.04,10383.52,10249.78,10292.33,4.432,0.0431,4098895.65,5912586751,0.4553
2011/10/10,10292.33,10315.96,10343.66,10158.41,10170.75,-121.588,-1.1813,3471110.93,4735845847,0.3854
2011/10/11,10170.75,10416.61,10452.33,9953.13,10065.47,-105.274,-1.0351,5770553.73,8861843146,0.6407
2011/10/12,10065.47,9997.56,10444.02,9949.14,10425.93,360.459,3.5811,8119632.67,11104065697,0.9016
2011/10/13,10425.93,10399.39,10564.55,10362.35,10481.84,55.909,0.5362,7136984.42,9704843651,0.7925
2011/10/14,10481.84,10457.75,10500.11,10352.26,10438.26,-43.579,-0.4158,4693790.08,6428990716,0.5212
2011/10/17,10438.26,10455.51,10588.13,10450.51,10513.49,75.228,0.7207,4692135.14,7017937086,0.521
2011/10/18,10513.49,10442.57,10469.18,10215.94,10226.93,-286.562,-2.7257,5350971.59,7498460355,0.5941
2011/10/19,10226.93,10255.6,10304.32,10094.33,10105.74,-121.187,-1.185,5132648.89,6771563397,0.5699
2011/10/20,10105.74,10049.37,10049.37,9721.11,9796.23,-309.506,-3.0627,5693585.13,7743133891,0.6322
2011/10/21,9796.23,9799.96,9857.97,9691.6,9697.21,-99.022,-1.0108,3985771.07,5244946669,0.4426
2011/10/24,9697.21,9735.34,9977.6,9653.51,9957.62,260.41,2.6854,6237777,8028840800,0.6926
2011/10/25,9957.62,9954.23,10241.1,9916.35,10203.4,245.778,2.4682,8788626.33,11479493871,0.9758
2011/10/26,10203.4,10146.75,10418.35,10144.43,10315.75,112.348,1.1011,9733165.83,12478397981,1.0807
2011/10/27,10315.75,10341.41,10400.47,10293.2,10323.29,7.54,0.0731,5928511.63,7807447826,0.6583
2011/10/28,10323.29,10476.64,10637.1,10474.55,10561.99,238.705,2.3123,10082426.75,13805985122,1.1195
2011/10/31,10561.99,10546.41,10546.41,10415.55,10480.91,-81.081,-0.7677,7721192.69,10706780636,0.8573
2011/11/1,10480.91,10389.02,10563.47,10364.71,10441.7,-39.21,-0.3741,6923277.75,9915350116,0.7687
2011/11/2,10441.7,10291.62,10581.75,10233.63,10581.75,140.049,1.3412,8490060.08,12003199203,0.9427
2011/11/3,10581.75,10618.46,10777.77,10618.46,10624.12,42.366,0.4004,11485516.55,16327051089,1.2753
2011/11/4,10624.12,10721.48,10791.39,10642.51,10699.49,75.371,0.7094,7974969.13,11098575629,0.8855
2011/11/7,10699.49,10660.15,10717.21,10579.42,10591.66,-107.828,-1.0078,5966518.62,8074831379,0.6625
2011/11/8,10591.66,10619.41,10663.66,10519.26,10541.1,-50.558,-0.4773,5362731.99,7387516664,0.5955
2011/11/9,10541.1,10575.18,10636.5,10455.69,10625.88,84.779,0.8043,5346818.4,7714608390,0.5937
2011/11/10,10625.88,10508.72,10567.48,10464.37,10477.55,-148.328,-1.3959,7064450.49,9065593483,0.7844
2011/11/11,10477.55,10500.57,10531.14,10375.38,10418.93,-58.619,-0.5595,6013152.68,7201906601,0.6677
2011/11/14,10418.93,10501.73,10645.68,10495.7,10645.68,226.75,2.1763,6999992.27,9474048920,0.7772
2011/11/15,10645.68,10631.05,10640.32,10545.01,10583,-62.686,-0.5888,5756444.49,7871165573,0.6392
2011/11/16,10583,10593.55,10595.88,10282.26,10313.33,-269.666,-2.5481,6751337.23,8857233886,0.7496
2011/11/17,10313.33,10317.32,10408.61,10296.52,10303.16,-10.172,-0.0986,5063481.06,6631279022,0.5622
2011/11/18,10303.16,10236.99,10242.07,10002.77,10025.17,-277.992,-2.6981,7233396.18,8647289995,0.8032
2011/11/21,10025.17,10032.47,10063.85,9953.57,10033.79,8.625,0.086,4164682.27,6010906846,0.4624
2011/11/22,10033.79,9971.68,10052.44,9922.3,10028.2,-5.589,-0.0557,4420473.33,6439391800,0.4908
2011/11/23,10028.2,10043.02,10076.68,9933.21,9957.32,-70.886,-0.7069,3718340.15,5658349844,0.4129
2011/11/24,9957.32,9889.55,10023.07,9837.85,9966.74,9.425,0.0947,4752110.32,6146599204,0.5277
2011/11/25,9966.74,9943.66,9999.55,9866.28,9886.25,-80.498,-0.8077,3554352.11,5291979773,0.3947
2011/11/28,9886.25,9908.12,9961.66,9833.44,9884.7,-1.549,-0.0157,4126922.29,6115934282,0.4582
2011/11/29,9884.7,9970.92,10012.94,9903.18,10012.94,128.241,1.2974,4784884.67,6891535371,0.5313
2011/11/30,10012.94,9991.95,9991.95,9626.76,9693.39,-319.552,-3.1914,6033479.26,7893228502,0.6699
2011/12/1,9693.39,9976.52,10102.35,9902.82,9917.86,224.478,2.3158,9632801.54,12693249808,1.0696
2011/12/2,9917.86,9868.41,9898.09,9757.95,9808.23,-109.632,-1.1054,4875888.43,6669810041,0.5335
2011/12/5,9808.23,9805.45,9807.69,9572.02,9586.08,-222.147,-2.2649,4888429.24,6725022247,0.5349
2011/12/6,9586.08,9568.87,9618.41,9505.23,9586.94,0.86,0.009,3581104.14,4956747904,0.3918
2011/12/7,9586.94,9582.38,9656.23,9551.21,9606.25,19.303,0.2013,3260968.2,4414318664,0.3568
2011/12/8,9606.25,9603.15,9712.14,9477.13,9580.52,-25.73,-0.2678,4330103.13,5301898291,0.4738
2011/12/9,9580.52,9516.25,9583.15,9439.84,9480.27,-100.251,-1.0464,4319477.33,5313430301,0.4726
2011/12/12,9480.27,9457.83,9467.04,9365.38,9376.28,-103.987,-1.0969,3428970.16,4162239772,0.3752
