时间,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌(元),涨跌幅(%),成交量(手),成交金额(元),换手率(%)
2006/5/8,1440.22,1446.99,1497.2,1446.99,1497.1,56.88,3.9494,51620655,29260804800,0.8958
2006/5/9,1497.1,1503.24,1532.75,1497.99,1531.16,34.06,2.2751,64683904,36327087000,1.1225
2006/5/10,1531.16,1537.56,1554.03,1518.34,1545.69,14.53,0.949,62717096,35931317900,1.0884
2006/5/11,1545.69,1547.56,1583.76,1536.29,1537.38,-8.31,-0.5376,73218335,42935467100,1.2706
2006/5/12,1537.38,1532.88,1603.21,1531.23,1602.83,65.45,4.2572,68393752,41492555000,1.1957
2006/5/15,1602.83,1616.26,1664.94,1606.57,1664.09,61.26,3.822,87725270,52436501300,1.5253
2006/5/16,1664.09,1658.69,1678.6,1604.78,1613.25,-50.84,-3.0551,88275040,53444626400,1.5334
2006/5/17,1613.25,1613.23,1640.7,1592.19,1625.15,11.9,0.7376,70980534,42970463900,1.2279
2006/5/18,1625.15,1611.66,1630.07,1582.96,1617.28,-7.87,-0.4843,60585107,35559097700,1.0515
2006/5/19,1617.28,1620.21,1664.61,1610.04,1659.55,42.27,2.6136,77086291,41434527400,1.3368
2006/5/22,1659.55,1656.75,1674.22,1646.68,1657.69,-1.86,-0.1121,77258873,43695717400,1.337
2006/5/23,1657.69,1647.96,1648.53,1597.1,1604.55,-53.14,-3.2057,69900145,38919582100,1.2096
2006/5/24,1604.55,1609.74,1634.59,1562.39,1590.92,-13.63,-0.8495,57270432,32875831900,0.9909
2006/5/25,1590.92,1585.47,1598.56,1563.86,1591.43,0.51,0.0321,41049372,23023859700,0.7143
2006/5/26,1591.43,1596.57,1614.55,1593.09,1613.89,22.46,1.4113,43722532,24308642700,0.7609
2006/5/29,1613.89,1622.11,1648.84,1609.01,1648.54,34.65,2.147,51715168,29314321500,0.8951
2006/5/30,1648.54,1654.98,1663.93,1634.9,1657.29,8.75,0.5308,53087733,31990664200,0.9186
2006/5/31,1657.29,1656.28,1667.23,1628.68,1641.3,-15.99,-0.9648,57015979,33089439900,0.9859
2006/6/1,1641.3,1639.67,1684.71,1635.75,1684.2,42.9,2.6138,67843864,38465780700,1.1715
2006/6/2,1684.2,1688.78,1695.58,1659.14,1669.4,-14.8,-0.8788,78144691,44915922400,1.3493
2006/6/5,1669.4,1669.24,1685.29,1639.68,1684.62,15.22,0.9117,67297771,36276144300,1.1628
2006/6/6,1684.62,1681.22,1692.83,1672.81,1679.13,-5.49,-0.3259,58422960,32173005500,1.0093
2006/6/7,1679.13,1678.24,1678.24,1588.97,1589.55,-89.58,-5.3349,65085316,37192982000,1.1216
2006/6/8,1589.55,1576.44,1596.12,1540.93,1591.49,1.94,0.122,54576873,30237702300,0.9404
2006/6/9,1591.49,1583.96,1594.44,1550.2,1551.38,-40.11,-2.5203,47003917,25969107000,0.8113
2006/6/12,1551.38,1540.22,1566.45,1529.5,1552.8,1.42,0.0915,31496274,18350032500,0.5423
2006/6/13,1552.8,1552.1,1570.1,1532.06,1548.5,-4.3,-0.2769,32450683,18252967100,0.5581
2006/6/14,1548.5,1540.64,1540.64,1512.52,1531.33,-17.17,-1.1088,32438103,17489724100,0.5574
2006/6/15,1531.33,1531.25,1551.3,1528.23,1533.98,2.65,0.1731,28473398,15749530800,0.4891
2006/6/16,1533.98,1540.19,1574.48,1540.19,1574.47,40.49,2.6395,33572612,18773707600,0.5765
2006/6/19,1574.47,1559.99,1591.85,1544.93,1586.29,11.82,0.7507,35562047,20635199200,0.6102
2006/6/20,1586.29,1583.87,1592.83,1572.58,1592.33,6.04,0.3808,35537111,20658725000,0.6097
2006/6/21,1592.33,1590.61,1617.71,1570.08,1598.12,5.79,0.3636,39705880,22426544900,0.6817
2006/6/22,1598.12,1593.1,1605.25,1587.8,1596.07,-2.05,-0.1283,32465888,18310093400,0.5574
2006/6/23,1596.07,1594.5,1608.11,1582.02,1605.71,9.64,0.604,35026778,20932009500,0.6006
2006/6/26,1605.71,1607.79,1635.8,1607.79,1633.45,27.74,1.7276,39499250,23927245400,0.6763
2006/6/27,1633.45,1636.7,1642.57,1627.59,1639.55,6.1,0.3734,36451784,21481437600,0.623
2006/6/28,1639.55,1638.23,1642.35,1627.07,1639.29,-0.26,-0.0159,33220601,18652269300,0.5676
2006/6/29,1639.29,1641.93,1672.1,1641.93,1671.62,32.33,1.9722,51799028,29018734700,0.885
2006/6/30,1671.62,1679.72,1690.95,1662.28,1672.21,0.59,0.0353,49837076,28588342400,0.8379
2006/7/3,1672.21,1677.31,1697.83,1670.02,1697.28,25.07,1.4992,48636592,28446545700,0.817
2006/7/4,1697.28,1700.32,1702.66,1670.13,1681.55,-15.73,-0.9268,54316492,32718658200,0.9123
2006/7/5,1681.55,1755.22,1757.47,1703.59,1718.56,37.01,2.2009,60720806,32521556400,0.7159
2006/7/6,1718.56,1715.28,1742.2,1711.65,1741.47,22.91,1.3331,50062669,29786950500,0.5902
2006/7/7,1741.47,1746.52,1750.03,1724.68,1730.19,-11.28,-0.6477,49430127,29559549800,0.5818
2006/7/10,1730.19,1730.7,1737.03,1715.83,1734.33,4.14,0.2393,39049526,23793270400,0.4596
2006/7/11,1734.33,1736.99,1746.72,1725.23,1745.81,11.48,0.6619,40085450,24372507900,0.4715
2006/7/12,1745.81,1745.88,1753.28,1738,1740,-5.81,-0.3328,48785891,30494774600,0.5736
2006/7/13,1740,1736.21,1737.6,1654.49,1655.77,-84.23,-4.8408,67471589,39610593000,0.7939
2006/7/14,1655.77,1641.14,1676.75,1633.9,1665.21,9.44,0.5701,41587804,24614810200,0.4893
2006/7/17,1665.21,1662.05,1684.34,1653.6,1682.89,17.68,1.0617,32203933,19821153500,0.3792
2006/7/18,1682.89,1682.36,1684.67,1666.31,1684.25,1.36,0.0808,31405354,18528216200,0.3697
2006/7/19,1684.25,1681.77,1681.77,1637.49,1645.16,-39.09,-2.3209,35059830,20603536400,0.4127
2006/7/20,1645.16,1642.62,1658.05,1636.26,1655.12,9.96,0.6054,28661197,16518086800,0.3373
2006/7/21,1655.12,1653.81,1669.29,1653.51,1665.33,10.21,0.6169,29960489,16664622100,0.3525
2006/7/24,1665.33,1648.75,1667.62,1632.69,1665.94,0.61,0.0366,31184008,17329901800,0.367
2006/7/25,1665.94,1668.14,1690.61,1668.14,1685.46,19.52,1.1717,34237801,19580630100,0.4023
2006/7/26,1685.46,1688.54,1691.43,1675.66,1686.65,1.19,0.0706,31167231,17543497600,0.3662
2006/7/27,1686.65,1685.35,1701.61,1665.39,1675.17,-11.48,-0.6806,36201831,20668131600,0.4254
2006/7/28,1675.17,1674.43,1678.53,1646.35,1662.03,-13.14,-0.7844,33268968,18805265800,0.3915
2006/7/31,1662.03,1659.54,1659.54,1611.16,1612.73,-49.3,-2.9663,33654486,19558733700,0.3951
2006/8/1,1612.73,1619.64,1625.04,1596.66,1600.61,-12.12,-0.7515,32310660,17900862600,0.3736
2006/8/2,1600.61,1598.76,1608.78,1577.9,1600.87,0.26,0.0162,27865763,15048503200,0.3222
2006/8/3,1600.87,1599.75,1609.43,1587.12,1601.06,0.19,0.0119,20822293,11909137100,0.2408
2006/8/4,1601.06,1601.61,1612.1,1567.25,1570.15,-30.91,-1.9306,25867054,14401225400,0.2992
2006/8/7,1570.15,1561.8,1570.05,1541.41,1547.44,-22.71,-1.4464,24099206,12761218100,0.2786
2006/8/8,1547.44,1547.91,1581.75,1547.91,1580.58,33.14,2.1416,23382998,12314675800,0.2701
2006/8/9,1580.58,1581.8,1585.17,1571.71,1578.57,-2.01,-0.1272,21636036,11468884400,0.2499
2006/8/10,1578.57,1578.35,1606.94,1577.86,1606.07,27.5,1.7421,26323136,13871479500,0.3048
2006/8/11,1606.07,1605.6,1610.76,1596.22,1605.93,-0.14,-0.0087,23451467,12306050000,0.2714
2006/8/14,1605.93,1605.2,1611.66,1566.72,1570.74,-35.19,-2.1913,25655050,13783639500,0.296
2006/8/15,1570.74,1568.27,1596.65,1564.4,1595.66,24.92,1.5865,20259214,10942039800,0.2337
2006/8/16,1595.66,1596.06,1616.45,1591.86,1616.41,20.75,1.3004,28563998,15316278100,0.3294
2006/8/17,1616.41,1612.41,1612.41,1592.85,1603.33,-13.08,-0.8092,23391904,12166972200,0.2697
2006/8/18,1603.33,1601.57,1614.37,1596.56,1598.02,-5.31,-0.3312,23974248,11727798700,0.2729
2006/8/21,1598.02,1565.46,1602.13,1558.1,1601.15,3.13,0.1959,23374318,11999189700,0.2661
2006/8/22,1601.15,1601.52,1619.07,1598.78,1613.36,12.21,0.7626,26701211,15163018100,0.3039
2006/8/23,1613.36,1614.39,1621.4,1608.74,1612.4,-0.96,-0.0595,27212907,15455406500,0.3097
2006/8/24,1612.4,1612.7,1623.17,1601.89,1623.02,10.62,0.6586,25061297,13593692300,0.285
2006/8/25,1623.02,1622.48,1630.05,1619.74,1623.03,0.01,0.0006,27821614,15295238100,0.3165
2006/8/28,1623.03,1627.12,1651.29,1624.28,1650.44,27.41,1.6888,39341243,21633007200,0.4473
2006/8/29,1650.44,1652.67,1667.53,1649.59,1651.02,0.58,0.0351,48050411,27063623000,0.5462
2006/8/30,1651.02,1648.35,1656.23,1640.28,1655.2,4.18,0.2532,31442858,17230948800,0.3574
2006/8/31,1655.2,1655.9,1661.47,1650,1658.64,3.44,0.2078,35135016,19087552000,0.3991
2006/9/1,1658.64,1658.66,1660.52,1634.03,1636.69,-21.95,-1.3234,35954575,19724461600,0.4085
2006/9/4,1636.69,1635.33,1657.69,1635.12,1657.52,20.83,1.2727,33093426,17623874100,0.3758
2006/9/5,1657.52,1659.74,1669.9,1657.05,1664.08,6.56,0.3958,40533493,21946288100,0.4603
2006/9/6,1664.08,1665.13,1672.26,1656.86,1672.12,8.04,0.4831,33579623,18255683900,0.3814
2006/9/7,1672.12,1683.78,1683.89,1655.41,1661.19,-10.93,-0.6537,31522754,17524649400,0.3579
2006/9/8,1661.19,1659.7,1671.31,1658.67,1667.98,6.79,0.4087,26552028,14102795500,0.3012
2006/9/11,1667.98,1668.16,1675.09,1653.01,1674.97,6.99,0.4191,30590529,16797590000,0.3467
2006/9/12,1674.97,1675.2,1699.59,1673.44,1695.86,20.89,1.2472,37390453,19830545500,0.4238
2006/9/13,1695.86,1695.35,1713.99,1687.05,1689.39,-6.47,-0.3815,43045691,22716904900,0.4878
2006/9/14,1689.39,1689.63,1696.62,1672.88,1689.69,0.3,0.0178,33888258,18576806100,0.384
2006/9/15,1689.69,1689.61,1722.66,1689.51,1721.05,31.36,1.856,47032307,24114644100,0.5328
2006/9/18,1721.05,1727.92,1733.41,1719.16,1732.99,11.94,0.6938,44840062,23708204900,0.508
2006/9/19,1732.99,1735.3,1743.02,1728.29,1735.24,2.25,0.1298,43455330,23210633100,0.4922
2006/9/20,1735.24,1733.64,1737.73,1720.84,1732.45,-2.79,-0.1608,38836571,20820855400,0.4396
2006/9/21,1732.45,1731.59,1743.63,1731.22,1740.9,8.45,0.4877,39533146,21484098200,0.4474
2006/9/22,1740.9,1744.61,1746.62,1724.1,1725.36,-15.54,-0.8926,44777828,25509820100,0.5053
2006/9/25,1725.36,1722.74,1732.28,1709.77,1722.37,-2.99,-0.1733,40168093,22960247700,0.453
2006/9/26,1722.37,1720.78,1721.58,1704.77,1712.64,-9.73,-0.5649,33134530,18519170800,0.3736
2006/9/27,1712.64,1711.51,1725.5,1709.77,1725.04,12.4,0.724,29247158,16391910500,0.3298
2006/9/28,1725.04,1725.52,1740.79,1722.22,1736.96,11.92,0.691,33979858,19916525600,0.3826
2006/9/29,1736.96,1740.06,1755.69,1740.06,1752.42,15.46,0.8901,41236285,23462273300,0.4662
2006/10/9,1752.42,1768.14,1786.11,1763.11,1785.39,32.97,1.8814,52935143,29082450000,0.5983
2006/10/10,1785.39,1784.22,1793.14,1771.86,1784.86,-0.53,-0.0297,55136493,31459190800,0.6207
2006/10/11,1784.86,1784.52,1792.76,1771.02,1790.1,5.24,0.2936,49283882,26310183700,0.5548
2006/10/12,1790.1,1790.63,1792.24,1774.14,1778.18,-11.92,-0.6659,53169046,28132397500,0.5986
2006/10/13,1778.18,1776.51,1792.87,1773.23,1784.66,6.48,0.3644,42539842,23393103000,0.4792
2006/10/16,1784.66,1787.7,1789.18,1766.31,1771.3,-13.36,-0.7486,46766160,24779036400,0.5246
2006/10/17,1771.3,1768.63,1777.6,1758.31,1763.9,-7.4,-0.4178,39262344,21755132300,0.4403
2006/10/18,1763.9,1762.4,1787.74,1760.88,1787.19,23.29,1.3204,36810563,20404556400,0.4124
2006/10/19,1787.19,1788.58,1799.29,1784.35,1792.25,5.06,0.2831,41490607,22721449400,0.4648
2006/10/20,1792.25,1792.6,1801.33,1786.34,1790.36,-1.89,-0.1055,41461599,23549793800,0.4645
2006/10/23,1790.36,1789.65,1797.43,1753.49,1759.39,-30.97,-1.7298,44441085,24576748200,0.4978
2006/10/24,1759.39,1756.46,1805.27,1756.46,1805.18,45.79,2.6026,39911206,22516170700,0.447
2006/10/25,1805.18,1807.03,1825.61,1789.91,1806.65,1.47,0.0814,44512259,25910017000,0.4991
2006/10/26,1806.65,1804.89,1816.76,1791.95,1810.65,4,0.2214,48737082,25537889300,0.5349
2006/10/27,1810.65,1836.21,1842.73,1803.22,1807.18,-3.47,-0.1916,73748923,34485707300,0.8085
2006/10/30,1807.18,1804.37,1815.61,1788.29,1809.66,2.48,0.1372,45335944,23152813100,0.3656
2006/10/31,1809.66,1811.47,1839.32,1811.47,1837.99,28.33,1.5655,46557135,24779224800,0.3755
2006/11/1,1837.99,1838.68,1855.89,1833.2,1855.71,17.72,0.9641,47783526,27078206700,0.3854
2006/11/2,1855.71,1856.92,1857.15,1834.84,1851.31,-4.4,-0.2371,51741725,28282302800,0.417
2006/11/3,1851.31,1851.4,1873.66,1850.15,1866.36,15.05,0.8129,49860720,26789660900,0.4019
2006/11/6,1866.36,1853.19,1886.52,1846.01,1886.31,19.95,1.0689,49544517,27619541200,0.3993
2006/11/7,1886.31,1889.53,1897.41,1862.93,1889.53,3.22,0.1707,54849074,31760892200,0.4421
2006/11/8,1889.53,1885.86,1886.26,1865.22,1866.82,-22.71,-1.2019,37770454,22090043800,0.3044
2006/11/9,1866.82,1860.95,1899.1,1858.6,1896.48,29.66,1.5888,44096182,25651081800,0.3545
2006/11/10,1896.48,1896.93,1920.18,1870.96,1883.35,-13.13,-0.6923,62809427,34716751200,0.5049
2006/11/13,1883.35,1878.7,1905.9,1852.1,1863.77,-19.58,-1.0396,50016729,27755542400,0.4023
2006/11/14,1863.77,1868.17,1888.43,1841.82,1888.24,24.47,1.3129,43188028,23697797000,0.3474
2006/11/15,1888.24,1888.54,1923.14,1878.7,1922.94,34.7,1.8377,46682441,26782036800,0.3749
2006/11/16,1922.94,1930.93,1976.05,1926.72,1941.55,18.61,0.9678,63983566,34948670500,0.5131
2006/11/17,1941.55,1934.64,1972.61,1925.15,1971.79,30.24,1.5575,49418740,27537479800,0.3965
2006/11/20,1971.79,1977.53,2018,1977.53,2017.28,45.49,2.307,59146901,33369678500,0.4743
2006/11/21,2017.28,2013.07,2037.74,1988.93,2037.55,20.27,1.0048,53894076,32648156600,0.432
2006/11/22,2037.55,2031.3,2062.8,2010.79,2041.36,3.81,0.187,64881669,39066635200,0.5201
2006/11/23,2041.36,2045.08,2071.24,2042.15,2062.36,21,1.0287,60721945,34778737400,0.4863
2006/11/24,2062.36,2051.47,2057.91,2022.63,2050.81,-11.55,-0.56,61232080,36224819000,0.4909
2006/11/27,2050.81,2042.19,2049.54,2022.38,2047.28,-3.53,-0.1721,57840031,35582112500,0.4632
2006/11/28,2047.28,2042.38,2051.49,2016.47,2038.72,-8.56,-0.4181,55070638,33574996000,0.4411
2006/11/29,2038.72,2005.99,2059.73,1992.54,2054.09,15.37,0.7539,56002280,34340079900,0.4481
2006/11/30,2054.09,2058.77,2102.06,2058.77,2099.29,45.2,2.2005,72779731,44083104300,0.5821
2006/12/1,2099.29,2106.3,2112.58,2087.6,2102.05,2.76,0.1315,76178964,48697920500,0.6076
2006/12/4,2102.05,2103.82,2164.59,2100.56,2161.65,59.6,2.8353,87232790,53276474800,0.694
2006/12/5,2161.65,2167.36,2195.53,2159.32,2173.29,11.64,0.5385,88157171,55124102100,0.7013
2006/12/6,2173.29,2175.38,2192.9,2097.42,2156.6,-16.69,-0.768,104347807,62689425100,0.8324
2006/12/7,2156.6,2152.59,2206.51,2145.79,2156.75,0.15,0.007,99278766,59313113600,0.7919
2006/12/8,2156.75,2133.36,2164.02,2090.4,2093.64,-63.11,-2.9262,80889719,47201607000,0.6452
2006/12/11,2093.64,2085.06,2181.16,2084.27,2180.5,86.86,4.1488,62676017,37029535700,0.4999
2006/12/12,2180.5,2189.69,2228.64,2180.37,2218.95,38.45,1.7634,70191776,42334761700,0.5599
2006/12/13,2218.95,2224.43,2244.41,2195.64,2223.46,4.51,0.2032,57492749,36314222600,0.4586
2006/12/14,2223.46,2226,2250.32,2212.91,2249.11,25.65,1.1536,58439320,37212845100,0.4661
2006/12/15,2249.11,2255.24,2275.49,2241.2,2273.91,24.8,1.1027,60611949,40412388800,0.4835
2006/12/18,2273.91,2277.28,2335.23,2277.28,2332.43,58.52,2.5735,78252193,52385973000,0.6245
2006/12/19,2332.43,2342.18,2381.63,2315.99,2364.18,31.75,1.3612,87054928,56275482000,0.6947
2006/12/20,2364.18,2356.26,2381.13,2332.93,2373.21,9.03,0.382,78298935,49596491200,0.6208
2006/12/21,2373.21,2372.46,2386.82,2339.91,2342.94,-30.27,-1.2755,83182551,53018987600,0.6595
2006/12/22,2342.94,2334.27,2366.69,2321.92,2343.67,0.73,0.0312,70484620,46072199900,0.5581
2006/12/25,2343.67,2350.13,2452.43,2350.13,2435.76,92.09,3.9293,73939450,47815717700,0.5822
2006/12/26,2435.76,2437.85,2505.7,2424.94,2479.73,43.97,1.8052,72261492,44811517100,0.5689
2006/12/27,2479.73,2478.06,2538.66,2461.07,2536.39,56.66,2.2849,72118218,45140881900,0.5683
2006/12/28,2536.39,2538.95,2611.79,2530.33,2567.59,31.2,1.2301,78718941,50519293400,0.6203
2006/12/29,2567.59,2585.42,2698.9,2585.42,2675.47,107.88,4.2016,86769012,59092790000,0.6829
2007/1/4,2675.47,2728.19,2847.62,2684.82,2715.72,40.25,1.5044,120156021,83945528500,0.9478
2007/1/5,2715.72,2668.58,2685.8,2617.02,2641.33,-74.39,-2.7392,106155625,70128701900,0.8351
2007/1/8,2641.33,2621.07,2708.44,2620.63,2707.2,65.87,2.4938,106813244,72165879300,0.8403
2007/1/9,2707.2,2711.05,2809.39,2691.36,2807.8,100.6,3.716,110751267,86221973500,0.8712
2007/1/10,2807.8,2838.11,2841.74,2770.99,2825.58,17.78,0.6332,111769365,79050663300,0.8792
2007/1/11,2825.58,2819.37,2841.18,2763.89,2770.11,-55.47,-1.9631,121598717,83986726400,0.9566
2007/1/12,2770.11,2745.32,2782.03,2652.58,2668.11,-102,-3.6822,107303768,73434040900,0.8442
2007/1/15,2668.11,2660.07,2795.33,2658.88,2794.7,126.59,4.7446,91761561,66939481000,0.7247
2007/1/16,2794.7,2818.66,2830.8,2757.21,2821.02,26.32,0.9418,111178574,83325769100,0.8748
2007/1/17,2821.02,2828.4,2870.42,2742.59,2778.9,-42.12,-1.4931,127377480,96777586700,1.0023
2007/1/18,2778.9,2760.94,2784.04,2679.71,2756.98,-21.92,-0.7888,112313956,84133817300,0.8847
2007/1/19,2756.98,2761.89,2833.45,2761.89,2832.21,75.23,2.7287,122061894,89644076200,0.9612
2007/1/22,2832.21,2857.9,2934.65,2857.9,2933.19,100.98,3.5654,138576090,1.03038E+11,1.0897
2007/1/23,2933.19,2964.69,2970.69,2851.92,2949.14,15.95,0.5438,142791803,1.09027E+11,1.0984
2007/1/24,2949.14,2955.42,2994.28,2927.72,2975.13,25.99,0.8813,122056790,97516182400,0.9389
2007/1/25,2975.13,2946.5,2947.15,2853.82,2857.37,-117.76,-3.9581,117197215,92960236900,0.9011
2007/1/26,2857.37,2805.96,2905.98,2720.83,2882.56,25.19,0.8816,109599131,84624396200,0.8427
2007/1/29,2882.56,2897.25,2954.34,2885.86,2945.26,62.7,2.1751,112067906,89180334000,0.8617
2007/1/30,2945.26,2959.4,2980.51,2901.76,2930.56,-14.7,-0.4991,111931721,87664383200,0.8606
2007/1/31,2930.56,2926.08,2929.65,2766.75,2786.34,-144.22,-4.9212,114265970,86136968600,0.8785
2007/2/1,2786.34,2744.81,2801.69,2706.29,2785.43,-0.91,-0.0327,93443531,69672869100,0.7187
2007/2/2,2785.43,2791.49,2796.44,2666.86,2673.21,-112.22,-4.0288,85446236,65092192900,0.6572
2007/2/5,2673.21,2658.07,2672.35,2610.33,2612.54,-60.67,-2.2696,69224512,54541808900,0.5322
2007/2/6,2612.54,2612.84,2677.04,2541.53,2675.7,63.16,2.4176,86629950,68761575700,0.666
2007/2/7,2675.7,2688.96,2745.39,2681.33,2716.18,40.48,1.5129,94883764,77315160700,0.7294
2007/2/8,2716.18,2725.14,2751.16,2691.27,2737.73,21.55,0.7934,88434295,69597596600,0.6798
2007/2/9,2737.73,2741.48,2747.94,2704.37,2730.39,-7.34,-0.2681,80874438,62974673400,0.6214
2007/2/12,2730.39,2729.84,2807.51,2728.78,2807.17,76.78,2.8121,79009403,63455731300,0.607
2007/2/13,2807.17,2819.14,2835.09,2801.31,2831.87,24.7,0.8799,79001671,62209741400,0.6068
2007/2/14,2831.87,2836.82,2915.06,2823.38,2905.09,73.22,2.5856,94044555,74326325600,0.7224
2007/2/15,2905.09,2923.67,2994.62,2923.67,2993.01,87.92,3.0264,108831177,86918918800,0.8359
2007/2/16,2993.01,3018.18,3036.35,2975.83,2998.47,5.46,0.1824,117921722,94064924100,0.9067
2007/2/26,2998.47,2999.09,3041.34,2960.75,3040.6,42.13,1.405,112056992,91054567400,0.8616
2007/2/27,3040.6,3048.83,3049.77,2763.4,2771.79,-268.81,-8.8407,161375663,1.29212E+11,1.2346
2007/2/28,2771.79,2734.6,2888.9,2732.88,2881.07,109.28,3.9426,121479168,95421808400,0.9294
2007/3/1,2881.07,2877.2,2878.36,2760.91,2797.19,-83.88,-2.9114,127364860,1.06614E+11,0.9743
2007/3/2,2797.19,2792.94,2846.16,2777.8,2831.53,34.34,1.2277,93943965,74931594400,0.7187
2007/3/5,2831.53,2827.68,2858.44,2723.07,2785.31,-46.22,-1.6323,106910584,84960180900,0.8179
2007/3/6,2785.31,2776.17,2866.33,2756.96,2840.18,54.87,1.97,77040486,63993290700,0.5892
2007/3/7,2840.18,2851.75,2911.42,2849.65,2896.59,56.41,1.9861,87913930,73844900600,0.6724
2007/3/8,2896.59,2904.19,2928.8,2871.46,2928.02,31.43,1.0851,88955123,73782479700,0.6803
2007/3/9,2928.02,2934.49,2962.42,2891.81,2937.91,9.89,0.3378,107139105,89725963600,0.8194
2007/3/12,2937.91,2945.92,2958.63,2904.74,2954.91,17,0.5786,101542444,85496576400,0.7766
2007/3/13,2954.91,2958.1,2966.19,2932.23,2964.79,9.88,0.3344,107189316,88657286500,0.8193
2007/3/14,2964.79,2933.68,2934.45,2868.81,2906.33,-58.46,-1.9718,113730739,93829876800,0.8682
2007/3/15,2906.33,2905.98,2955.46,2905.98,2951.7,45.37,1.5611,101745754,86641125800,0.7723
2007/3/16,2951.7,2964.09,2979.71,2899.03,2930.48,-21.22,-0.7189,122681308,1.04618E+11,0.9311
2007/3/19,2930.48,2864.26,3038,2852.86,3014.44,83.96,2.8651,109971752,94819910200,0.8348
2007/3/20,3014.44,3024.78,3033.02,2998.8,3032.2,17.76,0.5892,92761890,81627441300,0.7037
2007/3/21,3032.2,3042.1,3057.71,3020.95,3057.38,25.18,0.8304,99190127,89306939200,0.7524
2007/3/22,3057.38,3080.6,3099.82,3059.38,3071.23,13.85,0.453,126065545,1.12647E+11,0.9562
2007/3/23,3071.23,3071.81,3085.32,3008.15,3074.29,3.06,0.0996,118686417,1.04609E+11,0.9005
2007/3/26,3074.29,3083.94,3123.18,3069.47,3122.81,48.52,1.5783,122660537,1.09828E+11,0.9302
2007/3/27,3122.81,3126.03,3145.04,3103.78,3138.83,16.02,0.513,124578931,1.14055E+11,0.9447
2007/3/28,3138.83,3140.68,3180.33,3052.08,3173.02,34.19,1.0893,167267939,1.51117E+11,1.2684
2007/3/29,3173.02,3179.8,3273.73,3176.53,3197.54,24.52,0.7728,149539661,1.40363E+11,1.1339
2007/3/30,3197.54,3178.5,3212.39,3157.03,3183.98,-13.56,-0.4241,89424006,82999416800,0.678
2007/4/2,3183.98,3196.59,3253.44,3196.59,3252.6,68.62,2.1552,97350446,93321540600,0.7376
2007/4/3,3252.6,3265.68,3292.58,3251.52,3291.3,38.7,1.1898,108601391,1.07136E+11,0.8228
2007/4/4,3291.3,3295.98,3308.15,3266.56,3291.54,0.24,0.0073,112616107,1.13258E+11,0.8532
2007/4/5,3291.54,3286.16,3326.92,3259.63,3319.14,27.6,0.8385,114528051,1.14496E+11,0.8677
2007/4/6,3319.14,3287.68,3334.22,3273.86,3323.59,4.45,0.1341,119644881,1.21981E+11,0.9065
2007/4/9,3323.59,3333.42,3399.52,3333.26,3398.95,75.36,2.2674,137314104,1.39937E+11,1.0401
2007/4/10,3398.95,3405.23,3444.37,3351.11,3444.29,45.34,1.3339,147807284,1.52942E+11,1.1196
2007/4/11,3444.29,3454.42,3497.52,3428.78,3495.22,50.93,1.4787,147572114,1.56208E+11,1.1178
2007/4/12,3495.22,3503.23,3532.86,3488.08,3531.03,35.81,1.0245,135389879,1.48368E+11,1.0254
2007/4/13,3531.03,3537.22,3563.86,3504.16,3518.27,-12.76,-0.3614,150695876,1.66487E+11,1.1419
2007/4/16,3518.27,3523.22,3597.22,3523.22,3596.44,78.17,2.2218,131039101,1.45536E+11,0.992
2007/4/17,3596.44,3611.63,3622.89,3510.5,3611.87,15.43,0.429,160660646,1.76113E+11,1.2163
2007/4/18,3611.87,3614.68,3623.87,3564.23,3612.4,0.53,0.0147,150485424,1.67419E+11,1.1392
2007/4/19,3612.4,3610.02,3617.44,3358.93,3449.02,-163.38,-4.5228,172725541,1.87759E+11,1.3074
2007/4/20,3449.02,3460.9,3591.46,3460.9,3584.2,135.18,3.9194,138889292,1.5613E+11,1.0712
2007/4/23,3584.2,3615.79,3710.89,3615.79,3710.89,126.69,3.5347,163498116,1.83166E+11,1.2368
2007/4/24,3710.89,3736.15,3762.39,3689.13,3720.53,9.64,0.2598,174389341,2.03918E+11,1.3497
2007/4/25,3720.53,3708.57,3769.25,3653.99,3743.96,23.43,0.6297,151763061,1.75452E+11,1.1574
2007/4/26,3743.96,3766.48,3784.68,3732.6,3783.06,39.1,1.0443,117256968,1.42166E+11,0.8868
2007/4/27,3783.06,3788.75,3802.92,3720.6,3759.87,-23.19,-0.613,132175456,1.62823E+11,1.0165
2007/4/30,3759.87,3784.27,3851.35,3759.48,3841.27,81.4,2.165,146525713,1.85962E+11,1.0974
2007/5/8,3841.27,3937.94,3964.71,3901.33,3950.01,108.74,2.8308,160568200,2.05192E+11,1.204
2007/5/9,3950.01,3961.1,4015.22,3875.38,4013.09,63.08,1.597,208397449,2.55329E+11,1.5759
2007/5/10,4013.09,4021.42,4072.14,3991.48,4049.7,36.61,0.9123,171113940,2.07741E+11,1.2812
2007/5/11,4049.7,4024.42,4039.67,3949.37,4021.68,-28.02,-0.6919,140638210,1.83255E+11,1.0526
2007/5/14,4021.68,3970.66,4081.43,3940.36,4046.39,24.71,0.6144,139326221,1.85082E+11,1.0427
2007/5/15,4046.39,4055.83,4069.85,3891.36,3899.18,-147.21,-3.6381,156677553,2.05507E+11,1.1725
