time,000001.SH,399001.SZ,399006.SZ,000300.SH,000016.SH,000905.SH
2006-08-11,1583.714,3863.3828000000003,0,1254.9826,997.9126,1369.0531999999998
2006-08-18,1596.8310000000001,3920.5084,0,1266.9288000000001,1007.3006000000001,1385.6277999999998
2006-08-25,1614.5903999999998,3972.1342000000004,0,1285.8696,1021.0441999999999,1408.6772
2006-09-01,1650.3972,4143.935800000001,0,1329.5026000000003,1045.9170000000001,1462.855
2006-09-08,1664.5786,4149.716,0,1336.9644,1050.105,1483.6056
2006-09-15,1694.1907999999999,4138.5698,0,1345.076,1071.5888,1477.6398
2006-09-22,1733.3886000000002,4252.5004,0,1378.9106,1099.6806000000001,1513.906
2006-09-29,1729.8858,4267.9422,0,1378.2858,1095.0916,1526.2004
2006-10-13,1784.6376000000005,4379.036399999999,0,1433.3214,1150.5786,1580.586
2006-10-20,1781.0004000000001,4400.200999999999,0,1430.0233999999998,1141.7138,1581.8932
2006-10-27,1797.8084,4493.4892,0,1438.1478000000002,1160.1436,1553.4515999999999
2006-11-03,1844.2076000000002,4634.5978000000005,0,1471.6136000000001,1201.6933999999999,1542.5708
2006-11-10,1884.4966,4808.219800000001,0,1510.1888,1255.3290000000002,1524.8872000000001
2006-11-17,1917.6558,4867.783799999999,0,1519.9378,1284.2732,1466.2522000000001
2006-11-24,2041.8721999999998,5256.649,0,1620.1858,1380.587,1497.2958000000003
2006-12-01,2068.2853999999998,5523.719,0,1681.3077999999998,1397.4262000000003,1598.8498000000002
2006-12-08,2148.3849999999998,5819.0224,0,1768.3352000000002,1489.4185999999997,1638.377
2006-12-15,2229.184,6023.9338,0,1820.0693999999999,1556.9249999999997,1646.9252000000001
2006-12-22,2351.2844,6355.651199999999,0,1915.7455999999997,1631.7466000000002,1732.7074
2006-12-29,2538.9898000000003,6462.4376,0,1976.2398,1721.5894,1728.1978000000004
2007-01-05,2678.5265,6705.79,0,2069.9875,1825.628,1747.0805
2007-01-12,2755.7598000000007,7154.345200000001,0,2198.5968000000003,1911.1775999999998,1903.7312000000002
2007-01-19,2796.7616000000003,7854.233,0,2332.667,1968.6907999999999,2064.4494
2007-01-26,2919.4772,8251.4932,0,2500.3248000000003,2117.9832,2232.9952000000003
2007-02-02,2824.1608,7860.7888,0,2441.4622,2095.8280000000004,2190.3867999999998
2007-02-09,2694.5054,7499.1224,0,2353.094,1977.6119999999999,2230.8517999999995
