date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
2011-07-08,98.8125,98.3783,99.8855,97.351,98.1662,98.7398,98.5872,99.4856,101.9972,98.4922,99.2803,102.0122,102.8652,104.0409,103.3307,98.8082,101.9915,110.9472,100.7526,103.9031,98.3918,102.9975,0.0334,100.437,100.8249,100.1047,99.85,99.1555,100.8353,100.6907,102.0016,100.3773,101.0262,100.0607,102.3247,100.06,100.7395,99.5613,100.0096,100.6896,100.0359,100.9431,101.0639,101.1645,100.0465,100.6515
2011-07-11,98.8125,98.3783,99.8855,97.351,98.1662,98.7398,98.5872,99.4856,101.9972,98.4922,99.2803,102.0122,102.8652,104.0409,103.3307,98.8082,101.9915,110.9472,100.7526,103.9031,98.3918,102.9975,0.0334,100.437,100.8249,100.1047,99.85,99.1555,100.8353,100.6907,102.0016,100.3773,101.0262,100.0607,102.3247,100.06,100.7395,99.5613,100.0096,100.6896,100.0359,100.9431,101.0639,101.1645,100.0465,100.6515
2011-07-12,98.8125,98.3783,99.8855,97.351,98.1662,98.7398,98.5872,99.4856,101.9972,98.4922,99.2803,102.0122,102.8652,104.0409,103.3307,98.8082,101.9915,110.9472,100.7526,103.9031,98.3918,102.9975,0.0334,100.437,100.8249,100.1047,99.85,99.1555,100.8353,100.6907,102.0016,100.3773,101.0262,100.0607,102.3247,100.06,100.7395,99.5613,100.0096,100.6896,100.0359,100.9431,101.0639,101.1645,100.0465,100.6515
2011-07-13,98.8125,98.3783,99.8855,97.351,98.1662,98.7398,98.5872,99.4856,101.9972,98.4922,99.2803,102.0122,102.8652,104.0409,103.3307,98.8082,101.9915,110.9472,100.7526,103.9031,98.3918,102.9975,0.0334,100.437,100.8249,100.1047,99.85,99.1555,100.8353,100.6907,102.0016,100.3773,101.0262,100.0607,102.3247,100.06,100.7395,99.5613,100.0096,100.6896,100.0359,100.9431,101.0639,101.1645,100.0465,100.6515
2011-07-14,98.8125,98.3783,99.8855,97.351,98.1662,98.7398,98.5872,99.4856,101.9972,98.4922,99.2803,102.0122,102.8652,104.0409,103.3307,98.8082,101.9915,110.9472,100.7526,103.9031,98.3918,102.9975,0.0334,100.437,100.8249,100.1047,99.85,99.1555,100.8353,100.6907,102.0016,100.3773,101.0262,100.0607,102.3247,100.06,100.7395,99.5613,100.0096,100.6896,100.0359,100.9431,101.0639,101.1645,100.0465,100.6515
2011-07-15,98.8125,98.3783,99.8855,97.351,98.1662,98.7398,98.5872,99.4856,101.9972,98.4922,99.2803,102.0122,102.8652,104.0409,103.3307,98.8082,101.9915,110.9472,100.7526,103.9031,98.3918,102.9975,0.0334,100.437,100.8249,100.1047,99.85,99.1555,100.8353,100.6907,102.0016,100.3773,101.0262,100.0607,102.3247,100.06,100.7395,99.5613,100.0096,100.6896,100.0359,100.9431,101.0639,101.1645,100.0465,100.6515
2011-07-18,98.8125,98.3783,99.8855,97.351,98.1662,98.7398,98.5872,99.4856,101.9972,98.4922,99.2803,102.0122,102.8652,104.0409,103.3307,98.8082,101.9915,110.9472,100.7526,103.9031,98.3918,102.9975,0.0334,100.437,100.8249,100.1047,99.85,99.1555,100.8353,100.6907,102.0016,100.3773,101.0262,100.0607,102.3247,100.06,100.7395,99.5613,100.0096,100.6896,100.0359,100.9431,101.0639,101.1645,100.0465,100.6515
2011-07-19,98.8125,98.3783,99.8855,97.351,98.1662,98.7398,98.5872,99.4856,101.9972,98.4922,99.2803,102.0122,102.8652,104.0409,103.3307,98.8082,101.9915,110.9472,100.7526,103.9031,98.3918,102.9975,0.0334,100.437,100.8249,100.1047,99.85,99.1555,100.8353,100.6907,102.0016,100.3773,101.0262,100.0607,102.3247,100.06,100.7395,99.5613,100.0096,100.6896,100.0359,100.9431,101.0639,101.1645,100.0465,100.6515
2011-07-20,98.8125,98.3783,99.8855,97.351,98.1662,98.7398,98.5872,99.4856,101.9972,98.4922,99.2803,102.0122,102.8652,104.0409,103.3307,98.8082,101.9915,110.9472,100.7526,103.9031,98.3918,102.9975,0.0334,100.437,100.8249,100.1047,99.85,99.1555,100.8353,100.6907,102.0016,100.3773,101.0262,100.0607,102.3247,100.06,100.7395,99.5613,100.0096,100.6896,100.0359,100.9431,101.0639,101.1645,100.0465,100.6515
2011-07-21,98.8125,98.3783,99.8855,97.351,98.1662,98.7398,98.5872,99.4856,101.9972,98.4922,99.2803,102.0122,102.8652,104.0409,103.3307,98.8082,101.9915,110.9472,100.7526,103.9031,98.3918,102.9975,0.0334,100.437,100.8249,100.1047,99.85,99.1555,100.8353,100.6907,102.0016,100.3773,101.0262,100.0607,102.3247,100.06,100.7395,99.5613,100.0096,100.6896,100.0359,100.9431,101.0639,101.1645,100.0465,100.6515
2011-07-22,98.8125,98.3783,99.8855,97.351,98.1662,98.7398,98.5872,99.4856,101.9972,98.4922,99.2803,102.0122,102.8652,104.0409,103.3307,98.8082,101.9915,110.9472,100.7526,103.9031,98.3918,102.9975,0.0334,100.437,100.8249,100.1047,99.85,99.1555,100.8353,100.6907,102.0016,100.3773,101.0262,100.0607,102.3247,100.06,100.7395,99.5613,100.0096,100.6896,100.0359,100.9431,101.0639,101.1645,100.0465,100.6515
2011-07-25,98.8125,98.3783,99.8855,97.351,98.1662,98.7398,98.5872,99.4856,101.9972,98.4922,99.2803,102.0122,102.8652,104.0409,103.3307,98.8082,101.9915,110.9472,100.7526,103.9031,98.3918,102.9975,0.0334,100.437,100.8249,100.1047,99.85,99.1555,100.8353,100.6907,102.0016,100.3773,101.0262,100.0607,102.3247,100.06,100.7395,99.5613,100.0096,100.6896,100.0359,100.9431,101.0639,101.1645,100.0465,100.6515
2011-07-26,98.8125,98.3783,99.8855,97.351,98.1662,98.7398,98.5872,99.4856,101.9972,98.4922,99.2803,102.0122,102.8652,104.0409,103.3307,98.8082,101.9915,110.9472,100.7526,103.9031,98.3918,102.9975,0.0334,100.437,100.8249,100.1047,99.85,99.1555,100.8353,100.6907,102.0016,100.3773,101.0262,100.0607,102.3247,100.06,100.7395,99.5613,100.0096,100.6896,100.0359,100.9431,101.0639,101.1645,100.0465,100.6515
2011-07-27,98.8125,98.3783,99.8855,97.351,98.1662,98.7398,98.5872,99.4856,101.9972,98.4922,99.2803,102.0122,102.8652,104.0409,103.3307,98.8082,101.9915,110.9472,100.7526,103.9031,98.3918,102.9975,0.0334,100.437,100.8249,100.1047,99.85,99.1555,100.8353,100.6907,102.0016,100.3773,101.0262,100.0607,102.3247,100.06,100.7395,99.5613,100.0096,100.6896,100.0359,100.9431,101.0639,101.1645,100.0465,100.6515
2011-07-28,98.8125,98.3783,99.8855,97.351,98.1662,98.7398,98.5872,99.4856,101.9972,98.4922,99.2803,102.0122,102.8652,104.0409,103.3307,98.8082,101.9915,110.9472,100.7526,103.9031,98.3918,102.9975,0.0334,100.437,100.8249,100.1047,99.85,99.1555,100.8353,100.6907,102.0016,100.3773,101.0262,100.0607,102.3247,100.06,100.7395,99.5613,100.0096,100.6896,100.0359,100.9431,101.0639,101.1645,100.0465,100.6515
2011-07-29,98.8125,98.3783,99.8855,97.351,98.1662,98.7398,98.5872,99.4856,101.9972,98.4922,99.2803,102.0122,102.8652,104.0409,103.3307,98.8082,101.9915,110.9472,100.7526,103.9031,98.3918,102.9975,0.0334,100.437,100.8249,100.1047,99.85,99.1555,100.8353,100.6907,102.0016,100.3773,101.0262,100.0607,102.3247,100.06,100.7395,99.5613,100.0096,100.6896,100.0359,100.9431,101.0639,101.1645,100.0465,100.6515
2011-08-01,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-02,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-03,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-04,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-05,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-08,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-09,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-10,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-11,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-12,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-15,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-16,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-17,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-18,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-19,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-22,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-23,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-24,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-25,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-26,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-29,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-30,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-08-31,98.4904,98.0292,99.3971,96.8597,98.4339,98.1835,98.3321,99.1492,101.3865,98.169,98.9687,102.0015,103.4934,104.2009,103.8963,98.3082,101.7915,109.9413,102.7597,105.0401,99.8917,103.2561,0.2497,100.2748,100.4747,99.928,100.0048,99.0915,100.5722,100.4113,101.5987,100.1489,100.7308,99.8745,101.9951,99.8454,100.4478,99.3663,99.9647,100.5714,99.6637,100.7129,100.6646,100.8666,99.9224,100.3553
2011-09-01,98.3384,97.9094,98.9663,96.7878,98.6718,97.469,98.0661,98.9103,100.9064,97.862,98.7688,102.0519,102.9391,102.7709,104.0071,98.5082,101.0916,108.0302,99.3477,105.9168,99.2917,103.4772,0.2124,100.1353,100.1706,99.8108,100.149,99.0235,100.171,100.1721,101.2428,99.9041,100.5564,99.8061,101.6856,99.6803,100.1787,99.263,99.9074,100.4138,99.2869,100.5134,100.2975,100.5469,99.8449,100.1893
2011-09-02,98.3384,97.9094,98.9663,96.7878,98.6718,97.469,98.0661,98.9103,100.9064,97.862,98.7688,102.0519,102.9391,102.7709,104.0071,98.5082,101.0916,108.0302,99.3477,105.9168,99.2917,103.4772,0.2124,100.1353,100.1706,99.8108,100.149,99.0235,100.171,100.1721,101.2428,99.9041,100.5564,99.8061,101.6856,99.6803,100.1787,99.263,99.9074,100.4138,99.2869,100.5134,100.2975,100.5469,99.8449,100.1893
2011-09-05,98.3384,97.9094,98.9663,96.7878,98.6718,97.469,98.0661,98.9103,100.9064,97.862,98.7688,102.0519,102.9391,102.7709,104.0071,98.5082,101.0916,108.0302,99.3477,105.9168,99.2917,103.4772,0.2124,100.1353,100.1706,99.8108,100.149,99.0235,100.171,100.1721,101.2428,99.9041,100.5564,99.8061,101.6856,99.6803,100.1787,99.263,99.9074,100.4138,99.2869,100.5134,100.2975,100.5469,99.8449,100.1893
2011-09-06,98.3384,97.9094,98.9663,96.7878,98.6718,97.469,98.0661,98.9103,100.9064,97.862,98.7688,102.0519,102.9391,102.7709,104.0071,98.5082,101.0916,108.0302,99.3477,105.9168,99.2917,103.4772,0.2124,100.1353,100.1706,99.8108,100.149,99.0235,100.171,100.1721,101.2428,99.9041,100.5564,99.8061,101.6856,99.6803,100.1787,99.263,99.9074,100.4138,99.2869,100.5134,100.2975,100.5469,99.8449,100.1893
2011-09-07,98.3384,97.9094,98.9663,96.7878,98.6718,97.469,98.0661,98.9103,100.9064,97.862,98.7688,102.0519,102.9391,102.7709,104.0071,98.5082,101.0916,108.0302,99.3477,105.9168,99.2917,103.4772,0.2124,100.1353,100.1706,99.8108,100.149,99.0235,100.171,100.1721,101.2428,99.9041,100.5564,99.8061,101.6856,99.6803,100.1787,99.263,99.9074,100.4138,99.2869,100.5134,100.2975,100.5469,99.8449,100.1893
2011-09-08,98.3384,97.9094,98.9663,96.7878,98.6718,97.469,98.0661,98.9103,100.9064,97.862,98.7688,102.0519,102.9391,102.7709,104.0071,98.5082,101.0916,108.0302,99.3477,105.9168,99.2917,103.4772,0.2124,100.1353,100.1706,99.8108,100.149,99.0235,100.171,100.1721,101.2428,99.9041,100.5564,99.8061,101.6856,99.6803,100.1787,99.263,99.9074,100.4138,99.2869,100.5134,100.2975,100.5469,99.8449,100.1893
2011-09-09,98.3384,97.9094,98.9663,96.7878,98.6718,97.469,98.0661,98.9103,100.9064,97.862,98.7688,102.0519,102.9391,102.7709,104.0071,98.5082,101.0916,108.0302,99.3477,105.9168,99.2917,103.4772,0.2124,100.1353,100.1706,99.8108,100.149,99.0235,100.171,100.1721,101.2428,99.9041,100.5564,99.8061,101.6856,99.6803,100.1787,99.263,99.9074,100.4138,99.2869,100.5134,100.2975,100.5469,99.8449,100.1893
2011-09-13,98.3384,97.9094,98.9663,96.7878,98.6718,97.469,98.0661,98.9103,100.9064,97.862,98.7688,102.0519,102.9391,102.7709,104.0071,98.5082,101.0916,108.0302,99.3477,105.9168,99.2917,103.4772,0.2124,100.1353,100.1706,99.8108,100.149,99.0235,100.171,100.1721,101.2428,99.9041,100.5564,99.8061,101.6856,99.6803,100.1787,99.263,99.9074,100.4138,99.2869,100.5134,100.2975,100.5469,99.8449,100.1893
2011-09-14,98.3384,97.9094,98.9663,96.7878,98.6718,97.469,98.0661,98.9103,100.9064,97.862,98.7688,102.0519,102.9391,102.7709,104.0071,98.5082,101.0916,108.0302,99.3477,105.9168,99.2917,103.4772,0.2124,100.1353,100.1706,99.8108,100.149,99.0235,100.171,100.1721,101.2428,99.9041,100.5564,99.8061,101.6856,99.6803,100.1787,99.263,99.9074,100.4138,99.2869,100.5134,100.2975,100.5469,99.8449,100.1893
2011-09-15,98.3384,97.9094,98.9663,96.7878,98.6718,97.469,98.0661,98.9103,100.9064,97.862,98.7688,102.0519,102.9391,102.7709,104.0071,98.5082,101.0916,108.0302,99.3477,105.9168,99.2917,103.4772,0.2124,100.1353,100.1706,99.8108,100.149,99.0235,100.171,100.1721,101.2428,99.9041,100.5564,99.8061,101.6856,99.6803,100.1787,99.263,99.9074,100.4138,99.2869,100.5134,100.2975,100.5469,99.8449,100.1893
2011-09-16,98.3384,97.9094,98.9663,96.7878,98.6718,97.469,98.0661,98.9103,100.9064,97.862,98.7688,102.0519,102.9391,102.7709,104.0071,98.5082,101.0916,108.0302,99.3477,105.9168,99.2917,103.4772,0.2124,100.1353,100.1706,99.8108,100.149,99.0235,100.171,100.1721,101.2428,99.9041,100.5564,99.8061,101.6856,99.6803,100.1787,99.263,99.9074,100.4138,99.2869,100.5134,100.2975,100.5469,99.8449,100.1893
2011-09-19,98.3384,97.9094,98.9663,96.7878,98.6718,97.469,98.0661,98.9103,100.9064,97.862,98.7688,102.0519,102.9391,102.7709,104.0071,98.5082,101.0916,108.0302,99.3477,105.9168,99.2917,103.4772,0.2124,100.1353,100.1706,99.8108,100.149,99.0235,100.171,100.1721,101.2428,99.9041,100.5564,99.8061,101.6856,99.6803,100.1787,99.263,99.9074,100.4138,99.2869,100.5134,100.2975,100.5469,99.8449,100.1893
2011-09-20,98.3384,97.9094,98.9663,96.7878,98.6718,97.469,98.0661,98.9103,100.9064,97.862,98.7688,102.0519,102.9391,102.7709,104.0071,98.5082,101.0916,108.0302,99.3477,105.9168,99.2917,103.4772,0.2124,100.1353,100.1706,99.8108,100.149,99.0235,100.171,100.1721,101.2428,99.9041,100.5564,99.8061,101.6856,99.6803,100.1787,99.263,99.9074,100.4138,99.2869,100.5134,100.2975,100.5469,99.8449,100.1893
2011-09-21,98.3384,97.9094,98.9663,96.7878,98.6718,97.469,98.0661,98.9103,100.9064,97.862,98.7688,102.0519,102.9391,102.7709,104.0071,98.5082,101.0916,108.0302,99.3477,105.9168,99.2917,103.4772,0.2124,100.1353,100.1706,99.8108,100.149,99.0235,100.171,100.1721,101.2428,99.9041,100.5564,99.8061,101.6856,99.6803,100.1787,99.263,99.9074,100.4138,99.2869,100.5134,100.2975,100.5469,99.8449,100.1893
2011-09-22,98.3384,97.9094,98.9663,96.7878,98.6718,97.469,98.0661,98.9103,100.9064,97.862,98.7688,102.0519,102.9391,102.7709,104.0071,98.5082,101.0916,108.0302,99.3477,105.9168,99.2917,103.4772,0.2124,100.1353,100.1706,99.8108,100.149,99.0235,100.171,100.1721,101.2428,99.9041,100.5564,99.8061,101.6856,99.6803,100.1787,99.263,99.9074,100.4138,99.2869,100.5134,100.2975,100.5469,99.8449,100.1893
2011-09-23,98.3384,97.9094,98.9663,96.7878,98.6718,97.469,98.0661,98.9103,100.9064,97.862,98.7688,102.0519,102.9391,102.7709,104.0071,98.5082,101.0916,108.0302,99.3477,105.9168,99.2917,103.4772,0.2124,100.1353,100.1706,99.8108,100.149,99.0235,100.171,100.1721,101.2428,99.9041,100.5564,99.8061,101.6856,99.6803,100.1787,99.263,99.9074,100.4138,99.2869,100.5134,100.2975,100.5469,99.8449,100.1893
2011-09-26,98.3384,97.9094,98.9663,96.7878,98.6718,97.469,98.0661,98.9103,100.9064,97.862,98.7688,102.0519,102.9391,102.7709,104.0071,98.5082,101.0916,108.0302,99.3477,105.9168,99.2917,103.4772,0.2124,100.1353,100.1706,99.8108,100.149,99.0235,100.171,100.1721,101.2428,99.9041,100.5564,99.8061,101.6856,99.6803,100.1787,99.263,99.9074,100.4138,99.2869,100.5134,100.2975,100.5469,99.8449,100.1893
2011-09-27,98.3384,97.9094,98.9663,96.7878,98.6718,97.469,98.0661,98.9103,100.9064,97.862,98.7688,102.0519,102.9391,102.7709,104.0071,98.5082,101.0916,108.0302,99.3477,105.9168,99.2917,103.4772,0.2124,100.1353,100.1706,99.8108,100.149,99.0235,100.171,100.1721,101.2428,99.9041,100.5564,99.8061,101.6856,99.6803,100.1787,99.263,99.9074,100.4138,99.2869,100.5134,100.2975,100.5469,99.8449,100.1893
2011-09-28,98.3384,97.9094,98.9663,96.7878,98.6718,97.469,98.0661,98.9103,100.9064,97.862,98.7688,102.0519,102.9391,102.7709,104.0071,98.5082,101.0916,108.0302,99.3477,105.9168,99.2917,103.4772,0.2124,100.1353,100.1706,99.8108,100.149,99.0235,100.171,100.1721,101.2428,99.9041,100.5564,99.8061,101.6856,99.6803,100.1787,99.263,99.9074,100.4138,99.2869,100.5134,100.2975,100.5469,99.8449,100.1893
2011-09-29,98.3384,97.9094,98.9663,96.7878,98.6718,97.469,98.0661,98.9103,100.9064,97.862,98.7688,102.0519,102.9391,102.7709,104.0071,98.5082,101.0916,108.0302,99.3477,105.9168,99.2917,103.4772,0.2124,100.1353,100.1706,99.8108,100.149,99.0235,100.171,100.1721,101.2428,99.9041,100.5564,99.8061,101.6856,99.6803,100.1787,99.263,99.9074,100.4138,99.2869,100.5134,100.2975,100.5469,99.8449,100.1893
